Date,Close/Last,Volume,Open,High,Low
10/06/2020,$245.1,1572750,$244.18,$247.99,$239.0001
10/05/2020,$240,2362078,$231.97,$243.4297,$231.2006
10/02/2020,$227.1,2726182,$232.44,$243.12,$227
10/01/2020,$243.46,3977446,$255.25,$255.91,$238
09/30/2020,$251,5418863,$261.5,$278.26,$243.05
09/29/2020,$259.13,5307254,$255,$259.7,$246.03
09/28/2020,$250.41,4241943,$235.93,$253,$235.93
09/25/2020,$229,1985530,$228.12,$236.26,$227.9001
09/24/2020,$226.74,4822045,$213.51,$230.95,$208.55
09/23/2020,$217.39,5851868,$243.5,$254.8,$213
09/22/2020,$235.16,3889138,$238.5,$239,$225.1501
09/21/2020,$228.85,5524876,$230,$241.4999,$218.6
09/18/2020,$240,7475375,$235,$249,$218.59
09/17/2020,$227.54,11907540,$230.76,$241.5,$215.2396
09/16/2020,$253.93,36230770,$245,$319,$231.11
