Date,Close/Last,Volume,Open,High,Low
03/10/2022,$140.16,3091661,$139.63,$142.53,$135.95
03/09/2022,$142.83,6419730,$133.15,$143.615,$131.72
03/08/2022,$127.13,6633934,$129.99,$132.16,$121.15
03/07/2022,$130.11,6761536,$144.44,$144.89,$128.96
03/04/2022,$142.19,3764511,$149,$151.19,$140.6
03/03/2022,$148.46,5403542,$159.58,$160.69,$145.94
03/02/2022,$164.48,3383663,$159,$165.02,$153.62
03/01/2022,$159.97,3668997,$160.24,$166.99,$158.19
02/28/2022,$161.11,4705760,$162.1,$166,$159.23
02/25/2022,$161.41,3119979,$159.44,$161.65,$154.87
02/24/2022,$159.86,6006393,$143.75,$160.54,$142.63
02/23/2022,$149.44,4749871,$156.445,$158.94,$148.5
02/22/2022,$158.94,3643293,$160.9,$165.16,$157.1
02/18/2022,$159.02,4435856,$167.47,$167.89,$156.97
02/17/2022,$165.81,5091342,$170.34,$172.62,$162.64
02/16/2022,$173.92,4046408,$165.81,$175.89,$164.4327
02/15/2022,$168.99,5164032,$169.2,$169.82,$162.54
02/14/2022,$164.35,6198130,$164.39,$170,$160.4
02/11/2022,$167.4,6462550,$176.42,$181.47,$164.9192
02/10/2022,$174.6,15866050,$170.365,$184.7,$167.1
02/09/2022,$155.5,5473877,$152.921,$156.2,$148.49
02/08/2022,$151.73,3809330,$149.25,$154.64,$148.19
02/07/2022,$152.62,5269579,$150.75,$161.85,$150.55
02/04/2022,$150.26,5644593,$141.86,$153.94,$139.18
02/03/2022,$138.02,3362791,$138.11,$141.88,$135.11
02/02/2022,$142.2,4029115,$146.27,$147,$139.36
02/01/2022,$147.78,4089603,$147.89,$149.95,$141.92
01/31/2022,$146.11,4826796,$136.96,$147.7386,$136.96
01/28/2022,$136.96,4943147,$130.31,$137.53,$122.69
01/27/2022,$128.15,3212771,$131.28,$135.13,$127.385
01/26/2022,$128.04,6942936,$132.54,$139.49,$126.07
01/25/2022,$125.14,4930410,$134.19,$134.19,$124.9
01/24/2022,$136.07,7411064,$121.745,$137.5,$119.19
01/21/2022,$125.55,4075308,$128.26,$134.48,$125.36
01/20/2022,$130.01,3174930,$132.88,$139.69,$129.35
01/19/2022,$130.91,3824817,$133.205,$137.37,$130.63
01/18/2022,$131.87,4619506,$132.96,$139.85,$131.21
01/14/2022,$138.28,4274518,$135.34,$139.725,$132.65
01/13/2022,$135.13,4061911,$145.75,$147.81,$134.94
01/12/2022,$146.33,2303574,$150.38,$153.6,$144.36
01/11/2022,$148.6,2866760,$144.8,$150.12,$143.5
01/10/2022,$146.33,4963718,$139.78,$146.52,$134.17
01/07/2022,$143.79,2553225,$144,$148.59,$140.59
01/06/2022,$143.89,5939587,$145.689,$151.34,$142.58
01/05/2022,$145.52,7248113,$152.45,$154.5,$144.73
01/04/2022,$157.76,6373028,$163.44,$163.44,$148.86
01/03/2022,$163.83,4507538,$178.75,$180.28,$162
12/31/2021,$178.11,1287046,$179.19,$181.3,$178.01
12/30/2021,$178.93,1397801,$179.99,$181.7,$177.5147
12/29/2021,$179.71,1118691,$176.81,$180.77,$172.71
12/28/2021,$177.42,1691764,$185.7,$186.28,$176.29
12/27/2021,$183.47,3091947,$182,$184.86,$179.7701
12/23/2021,$180.36,1966106,$179.41,$182,$175.73
12/22/2021,$179.68,2765438,$176.98,$183.31,$174.275
12/21/2021,$177.49,3523333,$166.99,$177.64,$163.93
12/20/2021,$164.38,3837131,$163.8,$168.85,$158.58
12/17/2021,$170.16,17400810,$160,$171.38,$158.7501
12/16/2021,$164.05,3377477,$172.4,$173,$161.32
12/15/2021,$171.02,3741829,$161.22,$171.82,$160.03
12/14/2021,$160.78,6585624,$157.32,$163.62,$153.75
12/13/2021,$172.03,3405737,$174.94,$182.25,$169.06
12/10/2021,$174.56,2625545,$177.71,$183.16,$173.23
12/09/2021,$175.41,2811206,$183.5,$185.95,$173.17
12/08/2021,$183.16,2793771,$177.59,$184.37,$173.41
12/07/2021,$177.01,4073923,$165.37,$177.55,$165.03
12/06/2021,$161.41,4257224,$160.43,$163.55,$153.28
12/03/2021,$164.22,5138475,$168.88,$168.88,$152.82
12/02/2021,$169.44,4291006,$159.6,$169.82,$158.16
12/01/2021,$164.53,6259561,$182.85,$185,$161.31
11/30/2021,$178.29,4149828,$183.28,$186.29,$174
11/29/2021,$182.99,4163110,$183.8,$187.7,$180.75
11/26/2021,$181.25,1647728,$180,$184.9099,$178.22
11/24/2021,$180.34,2900560,$174.57,$182.9,$171.24
11/23/2021,$179.42,6194306,$170.61,$181.25,$168.08
11/22/2021,$180.75,4305148,$193,$193,$178.2
11/19/2021,$192.6,2446622,$197.696,$197.87,$192
11/18/2021,$190.6,2213090,$191.39,$195.05,$188.01
11/17/2021,$190.26,2943238,$193.75,$199.675,$189.53
11/16/2021,$193.26,3230803,$188.148,$193.6,$186.33
11/15/2021,$191,2476309,$194.585,$194.669,$186.32
11/12/2021,$193.03,1830108,$190.79,$194.21,$189.6
11/11/2021,$190.34,2425209,$191.05,$196.49,$189.66
11/10/2021,$188.8,3662189,$194,$196.51,$184.82
11/09/2021,$196.56,3764147,$195.603,$197.69,$190.72
11/08/2021,$191.35,4420702,$186.286,$194.35,$184.88
11/05/2021,$185.51,8999929,$193.89,$194,$177.48
11/04/2021,$166.95,3007837,$163,$168.19,$161.55
11/03/2021,$162.79,2002877,$164.5,$164.98,$161.5
11/02/2021,$164.88,1869723,$166.03,$166.44,$160.65
11/01/2021,$165.2,2903876,$167.46,$169.19,$162.22
10/29/2021,$167.05,2731516,$161.92,$168.73,$161.38
10/28/2021,$161,1836447,$156.175,$161.19,$154.36
10/27/2021,$157.09,3922803,$163,$164.17,$155.5
10/26/2021,$163.87,1937034,$164.58,$165.34,$159.42
10/25/2021,$161.58,2206441,$161.98,$164.155,$160.58
10/22/2021,$162.39,1602281,$160.94,$162.93,$158.61
10/21/2021,$160.92,1328011,$159.45,$162.36,$158.735
10/20/2021,$158.85,2322434,$159.43,$159.86,$154.75
10/19/2021,$157.94,3479750,$158,$160.44,$156.01
10/18/2021,$157.42,1727670,$154.95,$159.125,$154.5
10/15/2021,$154.48,2062253,$153.72,$156.16,$151.24
10/14/2021,$153.36,3927308,$157.5,$159.9241,$152.65
10/13/2021,$155.89,5676765,$146.86,$156.8,$146.36
10/12/2021,$145.59,2046969,$143.99,$147.25,$141.55
10/11/2021,$141.96,1282388,$139.005,$144.18,$138.3899
10/08/2021,$140.32,1360859,$143.18,$143.91,$140.1
10/07/2021,$142.1,1911910,$143.56,$146.05,$142.07
10/06/2021,$143.31,2147406,$140.87,$146.1464,$140.2126
10/05/2021,$141.89,1643603,$137.23,$142.565,$137.2
10/04/2021,$137.1,2695800,$143.59,$143.59,$134.63
10/01/2021,$144.69,2802848,$142.02,$145.3,$140.885
09/30/2021,$141.35,2230892,$138.98,$142.73,$138.82
09/29/2021,$138.14,1812513,$138.82,$140.47,$136.55
09/28/2021,$137.4,3040719,$138.86,$139.8866,$135.39
09/27/2021,$142,2687272,$145.57,$145.98,$139.93
09/24/2021,$147.32,1792939,$146.3,$147.94,$143.59
09/23/2021,$147.5,2253378,$150.67,$150.67,$146.36
09/22/2021,$148.69,2894670,$145.83,$149.57,$145.46
09/21/2021,$145.38,3325310,$143.32,$146.2515,$142.11
09/20/2021,$142.25,2447025,$138.6,$143.34,$137.59
09/17/2021,$143.13,3391425,$144.93,$145.86,$141.91
09/16/2021,$144.14,2799124,$139.19,$144.63,$138.87
09/15/2021,$139.11,1775934,$137.49,$139.21,$136.8708
09/14/2021,$138.12,2423675,$135.72,$138.5705,$134.5
09/13/2021,$135.23,3218330,$137.28,$138.22,$131.39
09/10/2021,$137.15,2653050,$141.74,$142.79,$136.87
09/09/2021,$140.9,3502542,$140,$143.12,$139.15
09/08/2021,$139.57,4792394,$136.03,$141.14,$133.03
09/07/2021,$137.36,2533612,$138.18,$138.8339,$135.76
09/03/2021,$138.06,1937202,$137.22,$139.53,$136.42
09/02/2021,$137.09,2009965,$136.63,$137.355,$135.181
09/01/2021,$135.77,2945001,$138.08,$139.68,$135.71
08/31/2021,$137.8,2120017,$136.99,$138.12,$134.73
08/30/2021,$136.63,2020147,$135.61,$138.47,$134.2101
08/27/2021,$134.84,2071653,$131.865,$136.65,$131.6
08/26/2021,$131.3,4116623,$135.09,$139.1734,$131.23
08/25/2021,$135.63,2118281,$135.45,$136.78,$134.2948
08/24/2021,$135.48,2445524,$133.7,$137.66,$133.23
08/23/2021,$132.5,2593215,$131.07,$132.8,$129.84
08/20/2021,$131.15,2779528,$131.71,$132.87,$129.04
08/19/2021,$132.42,3016374,$131.3,$137.11,$129.6844
08/18/2021,$132.68,1844923,$133,$134.5199,$131.13
08/17/2021,$133,1622837,$132.625,$134.19,$131.035
08/16/2021,$133.52,2894305,$135.51,$136.22,$129.29
08/13/2021,$135.49,5583580,$131.05,$137.5,$130.61
08/12/2021,$130.28,4325106,$127.4,$131.13,$126.91
08/11/2021,$128.21,3538669,$125.105,$128.74,$122.23
08/10/2021,$125.3,4207736,$130.21,$130.21,$124.9
08/09/2021,$130,4707312,$128.68,$130.56,$124.4935
08/06/2021,$131.92,4016840,$129.82,$133,$128.12
08/05/2021,$132.47,11690340,$131.64,$135.38,$126.33
08/04/2021,$114.93,2689709,$114.86,$116.39,$113.1
08/03/2021,$114.68,2383614,$111.63,$114.92,$111.18
08/02/2021,$111.63,1820114,$110.85,$113.2,$109.11
07/30/2021,$110.7,1808444,$110.52,$114.2,$110.3682
07/29/2021,$111.23,789771,$111.06,$112.92,$111
07/28/2021,$111.45,1717085,$110.09,$112.69,$109.5
07/27/2021,$109.62,1356871,$109.99,$110.9099,$106.57
07/26/2021,$109.79,1343244,$110.65,$110.7828,$108.3
07/23/2021,$111.23,2525635,$110.35,$112.53,$109.91
07/22/2021,$110.2,1951356,$109.24,$112.38,$109.02
07/21/2021,$108.39,1088470,$107.58,$108.77,$106
07/20/2021,$107.52,1392258,$105.67,$108.89,$103.43
07/19/2021,$104.83,1687459,$102.51,$105.28,$101.38
07/16/2021,$104.64,890882,$104.62,$105.559,$103.36
07/15/2021,$103.48,1553002,$104.55,$105.92,$102.35
07/14/2021,$104.67,1262110,$107.16,$107.67,$104.36
07/13/2021,$106.59,1084527,$107.64,$108.78,$105.69
07/12/2021,$107.76,1533148,$109.23,$109.8999,$106.54
07/09/2021,$108.12,1330139,$107,$108.29,$105.9
07/08/2021,$107.1,1718388,$105.87,$107.7199,$103.96
07/07/2021,$107.31,1423221,$109.52,$110.24,$106.09
07/06/2021,$108.68,2186014,$106.66,$109.8,$106.58
07/02/2021,$106.47,1423913,$105.32,$107.2,$104.98
07/01/2021,$104.57,1798345,$103.51,$105.52,$102.51
06/30/2021,$104.08,1769830,$106.58,$106.74,$103.74
06/29/2021,$107.2,1487391,$106.5,$107.4,$105.3
06/28/2021,$106.44,1452707,$106,$107.19,$105.46
06/25/2021,$106.06,5560840,$106.7,$107.14,$104.4
06/24/2021,$106.44,2862188,$106.91,$107.25,$105.28
06/23/2021,$106.53,2399464,$104.74,$106.54,$104.44
06/22/2021,$104.54,2355296,$102.63,$105.25,$102.27
06/21/2021,$102.35,2691856,$101.75,$103.34,$99.55
06/18/2021,$103.26,4717433,$102.52,$104.2099,$101.5
06/17/2021,$101.75,4231248,$97.26,$102.56,$97.1
06/16/2021,$98.38,3614349,$96.6,$99.88,$96.06
06/15/2021,$96.59,1887955,$96.92,$97.44,$95.7
06/14/2021,$97.25,2577920,$96,$97.89,$95.6
06/11/2021,$95.48,2650008,$94.91,$95.8,$93.54
06/10/2021,$94.5,4218109,$91.56,$95.5,$91.28
06/09/2021,$91.72,1606205,$92.44,$93.4763,$91.17
06/08/2021,$92.48,1692312,$91.49,$93.155,$91.24
06/07/2021,$90.62,1735266,$87.82,$91.46,$87.1
06/04/2021,$88.45,1684243,$88.98,$90.99,$87.75
06/03/2021,$88.69,2284440,$91.19,$91.45,$88.02
06/02/2021,$91.6,1448119,$91.5,$92.29,$90.66
06/01/2021,$91.88,2017764,$91.35,$92.45,$89.9
05/28/2021,$91.05,1654488,$93.27,$94.39,$91.04
05/27/2021,$92.31,3994077,$90.14,$92.35,$88.21
05/26/2021,$91.43,2308577,$90.65,$93.94,$90.29
05/25/2021,$89.58,2072638,$89.9,$90.6359,$88.41
05/24/2021,$89.76,2728881,$89.5,$90.73,$88.71
05/21/2021,$88.95,3787454,$90.21,$90.89,$87.55
05/20/2021,$88.12,4047956,$84.75,$88.72,$84.285
05/19/2021,$83.67,4235992,$81.3,$85.46,$80.02
05/18/2021,$83.11,4149305,$81.706,$84.08,$80.89
05/17/2021,$81.03,5421814,$80.08,$82.66,$78.5084
05/14/2021,$82.51,4467126,$78.14,$82.82,$76.8
05/13/2021,$77.39,4129636,$77.97,$80.43,$76.15
05/12/2021,$76.84,2863717,$77.67,$77.94,$75.29
05/11/2021,$78.62,4305634,$73.14,$79.1,$73.04
05/10/2021,$76.86,3524108,$76.5,$77.4547,$74.3737
05/07/2021,$77.29,6992038,$79.34,$79.78,$75.85
05/06/2021,$71.36,6749315,$75.68,$75.68,$69.73
05/05/2021,$76.74,1848134,$78.91,$79.39,$76.1125
05/04/2021,$77.86,3246015,$79.035,$79.91,$76.12
05/03/2021,$80.17,4616085,$86.33,$86.33,$79.92
04/30/2021,$85.77,2587841,$86.38,$88.595,$85.72
04/29/2021,$88.84,2450984,$91.94,$92.2,$87.37
04/28/2021,$91.56,1277579,$93.14,$93.74,$91.44
04/27/2021,$93.8,2280985,$92.73,$93.99,$91.9601
04/26/2021,$93.14,2193884,$89.4,$93.16,$89.11
04/23/2021,$89.57,2643138,$86.33,$89.76,$85.18
04/22/2021,$84.81,2345255,$85.65,$87.94,$84.62
04/21/2021,$84.78,2508451,$83.96,$85.99,$82.68
04/20/2021,$83.96,3078007,$88.4,$88.4,$83.57
04/19/2021,$87.89,2441759,$90.01,$91.7699,$86.9
04/16/2021,$90.34,3276736,$94.549,$94.63,$89.28
04/15/2021,$95.27,2060506,$94.04,$96.3503,$93.93
04/14/2021,$93.25,2143195,$94.89,$96.14,$93.0001
04/13/2021,$94.21,6156401,$91.1,$95.52,$90.54
04/12/2021,$90.46,2822485,$87.73,$90.9,$87
04/09/2021,$88.8,1781652,$87.4,$89.5,$85.73
04/08/2021,$88.32,2101298,$87.55,$90.09,$87.29
04/07/2021,$86.6,1975402,$88.87,$88.88,$85.27
04/06/2021,$88.89,4486244,$83.3,$89.99,$82.92
04/05/2021,$83.24,4233607,$87.84,$88,$81.7
04/01/2021,$87.2,4981982,$86.95,$88.15,$85.6
03/31/2021,$83.34,5213892,$79.38,$85.14,$77.71
03/30/2021,$77.37,2731737,$76.32,$77.58,$74.53
03/29/2021,$77.04,4367405,$79.73,$80.6801,$75.63
03/26/2021,$80.29,5772260,$78.87,$83.44,$78.07
03/25/2021,$78.26,5460368,$78.8,$81.29,$77.19
03/24/2021,$81.26,2974775,$85.08,$85.37,$81.035
03/23/2021,$85.17,2718927,$85.48,$86.63,$84.32
03/22/2021,$85.18,3071369,$84.81,$87.03,$84.05
03/19/2021,$84.03,4544213,$82.32,$84.47,$80.53
03/18/2021,$81.89,4344780,$85,$85.68,$81.69
03/17/2021,$86.54,3117275,$85.55,$87.93,$82.51
03/16/2021,$86.37,2759727,$89.26,$90.23,$85.71
03/15/2021,$87.61,3756732,$82.55,$88.6,$82.37
03/12/2021,$83,3006697,$83.639,$84.01,$81.76
03/11/2021,$86.24,3715268,$83.44,$86.98,$82.91
03/10/2021,$80.7,3745931,$84.375,$84.45,$80.01
03/09/2021,$82,5666563,$81.54,$82.98,$79.2828
03/08/2021,$77.52,5958609,$82.19,$83.43,$77.03
03/05/2021,$82.2,8264714,$85.278,$85.65,$78.09
03/04/2021,$85,6348176,$88.676,$90.76,$81.13
03/03/2021,$90,5042718,$93.51,$94,$87.37
03/02/2021,$93.51,3531719,$98.605,$98.65,$93.19
03/01/2021,$97.61,2739334,$96.78,$97.9,$94.47
02/26/2021,$95.41,3964705,$95.85,$97.81,$93.16
02/25/2021,$95,2889000,$99.75,$100.37,$93.28
02/24/2021,$99.36,3060653,$98.84,$101.84,$96.59
02/23/2021,$98.67,4829882,$95.96,$99.21,$92.81
02/22/2021,$99.7,3550076,$102.01,$103.51,$98.67
02/19/2021,$105.05,2987479,$107.09,$107.56,$104.05
02/18/2021,$106.4,3528875,$103.05,$106.86,$101.63
02/17/2021,$103.08,5525679,$103.5,$105.34,$100.5
02/16/2021,$107.56,4087874,$111.43,$114,$105.62
02/12/2021,$112.86,5238759,$111.75,$113.59,$108.01
02/11/2021,$117.6,3777476,$116.59,$117.92,$114.7301
02/10/2021,$115.55,2103690,$118.51,$119.03,$111.76
02/09/2021,$117.85,2916557,$116.48,$119.433,$116.2653
02/08/2021,$116.42,2820275,$115.892,$116.94,$113.7
02/05/2021,$114.9,3164711,$111.38,$115.64,$110.9433
02/04/2021,$111.92,2544093,$111.99,$113.5711,$107.5302
02/03/2021,$110.52,3462175,$107.5,$111.6524,$106.5267
02/02/2021,$106.01,3375091,$103.81,$107.38,$102.695
02/01/2021,$101.79,3691869,$103.47,$105.04,$100.65
01/29/2021,$102.75,3813230,$99.51,$103.09,$97.0001
01/28/2021,$100,3308138,$98.04,$101.91,$96.5
01/27/2021,$98,4430483,$102.185,$104.1,$98
01/26/2021,$103.52,2567176,$109.37,$109.68,$102.426
01/25/2021,$108.97,7332455,$106.368,$112.29,$104.05
01/22/2021,$105,3371405,$102.8,$109.62,$102.3
01/21/2021,$103.34,1896676,$105.095,$105.37,$101.76
01/20/2021,$104.28,3553340,$101.35,$105.55,$100.6
01/19/2021,$99.09,2070471,$100.98,$101.09,$97.22
01/15/2021,$99.84,1459652,$102.3,$104.8,$99.47
01/14/2021,$101.84,2129108,$105.41,$106.2072,$101.16
01/13/2021,$104.85,1746810,$105,$105.82,$102.06
01/12/2021,$105.58,2467243,$104.28,$107.49,$104
01/11/2021,$104.25,4315972,$101.75,$107.7399,$99.7752
01/08/2021,$99.94,2564963,$97.55,$100.25,$97.5
01/07/2021,$96.64,3316363,$92.1,$96.65,$92.1
01/06/2021,$91.33,3538748,$91.25,$93.97,$90.25
01/05/2021,$93.03,3072508,$92,$93.36,$89.832
01/04/2021,$91.23,6408029,$98.69,$98.83,$90.8
12/31/2020,$98.44,1743528,$98.6,$99.33,$96.6
12/30/2020,$99.31,1732682,$99.971,$101.43,$98.5
12/29/2020,$98.92,2267745,$100.78,$100.95,$97.45
12/28/2020,$100.22,2673217,$107.27,$107.98,$99.7
12/24/2020,$106.28,785662,$107.04,$109.85,$106.111
12/23/2020,$107.44,1587547,$110.71,$111.49,$107.4
12/22/2020,$111.07,2941274,$107.96,$111.08,$106.85
12/21/2020,$106.46,2702091,$105.97,$107.1712,$103.34
12/18/2020,$107.72,7520043,$109.24,$109.61,$107.03
12/17/2020,$108.7,4687735,$105.53,$109.85,$105.13
12/16/2020,$104.55,3897534,$101.533,$105,$101.3
12/15/2020,$101.23,4433780,$103.0797,$105.63,$99.8998
12/14/2020,$102.27,4326462,$100,$103.43,$99.62
12/11/2020,$98.98,3823574,$99.57,$100.96,$96.36
12/10/2020,$101.53,4715751,$94.51,$103.77,$93.9171
12/09/2020,$95.65,2126233,$100,$100.75,$94.75
12/08/2020,$99.85,2346185,$99.39,$100.18,$96.23
12/07/2020,$99.16,2605883,$101.9,$102.64,$98.23
12/04/2020,$101.57,3780506,$97.75,$102.3999,$97.6677
12/03/2020,$97.36,2732293,$95.09,$98.84,$94.19
12/02/2020,$93.5,3099746,$93.77,$93.9,$90.13
12/01/2020,$95.67,3324020,$98.6,$98.8,$94.02
11/30/2020,$98.92,4749938,$97.01,$99.565,$94.1
11/27/2020,$96.42,1907728,$95,$96.8,$94.18
11/25/2020,$93.51,3036860,$89.39,$93.92,$88.95
11/24/2020,$89.18,3067365,$90.315,$90.84,$87.3
11/23/2020,$91.04,2162790,$89.78,$91.64,$88.3
11/20/2020,$89.09,2339651,$89.68,$91.24,$89.03
11/19/2020,$88.89,3996408,$87.15,$91.95,$87.13
11/18/2020,$87.3,2574568,$88,$89.95,$85.74
11/17/2020,$88.09,3885825,$87.35,$88.91,$85.53
11/16/2020,$86.36,3006134,$83.41,$87.4204,$82.38
11/13/2020,$85.82,5765853,$87.89,$89.16,$83.89
11/12/2020,$90.01,6626820,$88.08,$90.3,$87.08
11/11/2020,$86.83,25348590,$85.15,$87.13,$79.76
11/10/2020,$92.6,6383800,$94.71,$96.25,$88.59
11/09/2020,$94.89,3434030,$98.76,$101,$93.05
11/06/2020,$100.35,2529577,$102,$102.58,$98.88
11/05/2020,$101.95,2745838,$102.257,$103.95,$99.65
11/04/2020,$97.62,3660549,$95.76,$99.99,$95.256
11/03/2020,$90.14,2521618,$88.53,$90.77,$86.5
11/02/2020,$88.33,4567163,$91.78,$91.79,$86.66
10/30/2020,$90.75,3737743,$94.86,$95.4499,$90.54
10/29/2020,$96.41,2424735,$97.99,$98.19,$95.13
10/28/2020,$97.03,2230864,$99.25,$99.7,$96.6
10/27/2020,$101.33,1588881,$101.2496,$103.9241,$100.5314
10/26/2020,$99.76,3296132,$100.65,$104.53,$96.11
10/23/2020,$102.08,2949512,$99.61,$102.89,$97.35
10/22/2020,$98.94,2970331,$102.87,$103.7899,$98.57
10/21/2020,$102.17,6148635,$110,$110.2,$100.04
10/20/2020,$108.59,2585828,$112.31,$112.4699,$107.74
10/19/2020,$111.66,2858490,$112.25,$113.75,$110.4
10/16/2020,$112.36,2166131,$114.84,$116.37,$111.74
10/15/2020,$113.29,3787415,$107.2,$114.09,$104.55
10/14/2020,$113.55,2923780,$117.55,$117.8,$112.3
