Date,Close/Last,Volume,Open,High,Low
04/14/2022,$126.56,6384180,$128.93,$130.58,$126.38
04/13/2022,$126.14,3064918,$125.64,$126.67,$124.91
04/12/2022,$125.98,2690998,$126.42,$127.34,$125.5835
04/11/2022,$126.37,3202545,$127.95,$128.175,$126.18
04/08/2022,$127.73,3143309,$128.01,$128.78,$127.27
04/07/2022,$128.55,3538317,$128.87,$129.2499,$126.73
04/06/2022,$129.39,3958057,$127.78,$129.515,$127.25
04/05/2022,$128.89,3107181,$129.85,$131.23,$128.66
04/04/2022,$130.27,2811100,$130.26,$130.45,$128.93
04/01/2022,$130.15,4012373,$129.66,$130.27,$128.06
03/31/2022,$130.02,4274029,$130.72,$131.88,$130
03/30/2022,$132.13,2622860,$132.01,$133.08,$131.39
03/29/2022,$131.94,5791032,$132.04,$132.84,$130.43
03/28/2022,$131.47,2483492,$130.82,$131.5,$129.6
03/25/2022,$131.35,3531746,$129.5,$131.4,$129.31
03/24/2022,$129.25,2971075,$128.33,$129.37,$127.8
03/23/2022,$128.3,2924535,$129.08,$129.32,$128.25
03/22/2022,$129.06,2690193,$128.5,$129.3,$127.85
03/21/2022,$128.1,3384636,$129,$129.74,$127.4
03/18/2022,$128.76,7466026,$127.38,$128.93,$126.37
03/17/2022,$127.96,3671903,$127.1,$128.29,$126.53
03/16/2022,$127.04,4292845,$126.5,$127.2842,$124.71
03/15/2022,$125.64,4021228,$124,$125.9398,$123.22
03/14/2022,$123.94,3289440,$124.45,$125.16,$122.685
03/11/2022,$123.96,4119630,$125,$126.77,$123.91
03/10/2022,$124.35,5326835,$125.75,$126.03,$123.125
03/09/2022,$126.22,4403499,$127.41,$128.1,$125.91
03/08/2022,$125.68,4887565,$126.62,$128.345,$124.82
03/07/2022,$126.07,5047358,$126.47,$127.905,$125.62
03/04/2022,$126.62,4402911,$124.4,$127.35,$124.2103
03/03/2022,$125.93,5206649,$124.96,$126.665,$124.2351
03/02/2022,$123.86,4891435,$122.59,$124.64,$121.8
03/01/2022,$121.35,4873331,$122.67,$123.39,$120.7
02/28/2022,$122.51,6757332,$122.21,$123.3851,$121.0388
02/25/2022,$124.18,4460904,$122.05,$124.2625,$121.45
02/24/2022,$121.97,6563202,$120,$122.1,$118.81
02/23/2022,$122.07,4086367,$124.38,$124.7,$121.87
02/22/2022,$123.92,5349687,$124.2,$125,$122.68
02/18/2022,$124.35,4609212,$124.94,$125.44,$123.61
02/17/2022,$124.97,6796997,$128.05,$128.5,$124.85
02/16/2022,$129.18,4875612,$129.45,$130.44,$128.26
02/15/2022,$129.94,4395714,$130.64,$131.68,$129.61
02/14/2022,$130.15,5345289,$132.59,$132.65,$129.07
02/11/2022,$132.69,4176155,$133.9,$134.7099,$132.38
02/10/2022,$133.52,5978640,$135.47,$136.56,$133.17
02/09/2022,$137.79,5393478,$137.84,$138.35,$136.83
02/08/2022,$137.02,4181825,$137.23,$137.52,$135.78
02/07/2022,$137.24,3759046,$137.45,$137.8223,$136.27
02/04/2022,$137.15,4142045,$137.86,$138.82,$136.215
02/03/2022,$137.78,6100777,$137,$138.76,$135.831
02/02/2022,$137.25,5357237,$135.7,$137.555,$135.26
02/01/2022,$135.53,6206448,$133.76,$135.96,$132.5
01/31/2022,$133.57,5859043,$134.09,$134.09,$132.3
01/28/2022,$134.5,5471497,$133.19,$134.53,$131.79
01/27/2022,$132.52,5499566,$133.66,$134.75,$132.08
01/26/2022,$134.26,8335992,$136.47,$137.07,$133.13
01/25/2022,$136.1,19715700,$129.14,$137.3361,$128.3
01/24/2022,$128.82,13777650,$127.99,$129.15,$124.193
01/21/2022,$129.35,5906950,$131.65,$131.87,$129.27
01/20/2022,$130.82,5278244,$131.26,$132.88,$130.5705
01/19/2022,$131.58,4103694,$132.9,$133.9,$131.5
01/18/2022,$132.94,5247453,$132.95,$133.89,$131.78
01/14/2022,$134.21,5310305,$134.55,$135.14,$133.3
01/13/2022,$134.76,4868349,$133.9,$136.05,$133.56
01/12/2022,$133.59,5352014,$133.25,$134.47,$131.37
01/11/2022,$132.87,11105320,$130.52,$133.25,$127.97
01/10/2022,$135.03,5432807,$134.47,$136.2,$133.38
01/07/2022,$134.83,5238099,$134.9,$135.6618,$133.5111
01/06/2022,$135.34,9908081,$138.2,$138.4099,$132.51
01/05/2022,$138.22,8956910,$138.31,$142.2,$137.88
01/04/2022,$138.02,7300011,$136.1,$139.95,$135.9
01/03/2022,$136.04,4610665,$134.07,$136.295,$133.63
12/31/2021,$133.66,3362060,$134,$134.99,$133.61
12/30/2021,$133.91,3158111,$133.75,$134.37,$133.33
12/29/2021,$133.35,4239935,$132.4,$134.21,$132.3
12/28/2021,$132.63,3447079,$131.6,$133.22,$131.59
12/27/2021,$131.62,4294499,$130.63,$131.65,$129.95
12/23/2021,$130.63,3649044,$130,$130.96,$129.52
12/22/2021,$129.75,3923198,$129.06,$129.79,$127.6
12/21/2021,$128.97,4855972,$127.66,$129.3356,$127.66
12/20/2021,$127.06,4941411,$125.72,$127.2,$124.7
12/17/2021,$127.4,10382690,$125.87,$128.64,$125.2093
12/16/2021,$125.93,7280537,$123.51,$126.6399,$123.475
12/15/2021,$123.11,4990028,$123.8,$124.815,$122.18
12/14/2021,$123.76,5716124,$122.35,$125.03,$122.3
12/13/2021,$122.58,6847468,$123.76,$124.3554,$120.79
12/10/2021,$124.09,4966921,$124.3,$125.33,$123.36
12/09/2021,$123.57,4601092,$122.15,$123.95,$121.79
12/08/2021,$123.02,5483948,$122,$123.38,$121.52
12/07/2021,$121.58,5193991,$120.475,$122.08,$120.07
12/06/2021,$119.91,4785560,$119.4,$121.15,$119.4
12/03/2021,$118.84,6630139,$117.36,$119.36,$117.36
12/02/2021,$116.9,5267149,$117.37,$117.98,$116.56
12/01/2021,$116.92,5959867,$118.25,$118.93,$116.85
11/30/2021,$117.1,9252701,$117.5,$119.2399,$116.45
11/29/2021,$118.5,8949795,$118.62,$119.61,$117.53
11/26/2021,$115.81,3322012,$115,$116.335,$114.56
11/24/2021,$116.73,3220802,$116.16,$117.27,$116.08
11/23/2021,$116.79,4914995,$116.79,$117.94,$116.04
11/22/2021,$116.47,6417218,$116,$118.81,$115.19
11/19/2021,$116.05,5384548,$116.49,$116.56,$115.27
11/18/2021,$116.66,5047879,$118.36,$118.36,$116.31
11/17/2021,$118.06,4043289,$118.38,$119.33,$117.78
11/16/2021,$118.46,4750760,$118.92,$119.9,$118.42
11/15/2021,$118.87,5046321,$119.54,$120.16,$118.31
11/12/2021,$118.96,5418279,$120,$120.64,$118.78
11/11/2021,$120.27,4643257,$120.9,$121.7894,$120.08
11/10/2021,$120.22,6268961,$121,$122.43,$119.932
11/09/2021,$120.85,7236608,$122.56,$122.9,$120.26
11/08/2021,$124.54,5625275,$123.985,$124.78,$123.53
11/05/2021,$123.61,6790478,$121.43,$123.77,$121.43
11/04/2021,$120.85,7208736,$123.05,$123.34,$119.9
11/03/2021,$123.05,5421406,$122.1789,$123.2049,$121.6465
11/02/2021,$122.1305,4514438,$122.2466,$123.0887,$120.9013
11/01/2021,$122.2273,5905521,$121.0368,$122.2563,$119.8632
10/29/2021,$121.0852,5916789,$121.4046,$122.266,$120.9013
10/28/2021,$121.8014,6503003,$121.1529,$122.2563,$120.6206
10/27/2021,$121.1529,6973432,$123.3501,$123.7759,$120.998
10/26/2021,$123.05,8520872,$123.4275,$124.1825,$122.687
10/25/2021,$123.5436,6374038,$123.4372,$124.5212,$122.8661
10/22/2021,$123.7759,11582200,$123.9405,$126.0699,$122.5477
10/21/2021,$124.2115,31466530,$129.2253,$129.4285,$123.9889
10/20/2021,$137.346,6189255,$137.133,$137.6364,$136.1845
10/19/2021,$137.4234,4339548,$136.5523,$138.3526,$136.0104
10/18/2021,$137.7525,6154055,$139.3786,$140.2884,$137.2095
10/15/2021,$139.969,3222778,$138.7882,$140.2013,$138.2074
10/14/2021,$138.7882,4217305,$136.5136,$139.3012,$136.4846
10/13/2021,$136.2426,2880747,$136.0103,$136.8717,$135.1779
10/12/2021,$135.9619,3148559,$137.646,$137.7332,$135.7973
10/11/2021,$137.859,2793298,$138.8946,$139.456,$137.8299
10/08/2021,$138.6236,3731279,$137.2589,$139.0398,$136.5233
10/07/2021,$137.2589,3823803,$138.1494,$138.793,$136.9879
10/06/2021,$137.7912,5328433,$137.9074,$138.7688,$136.3684
10/05/2021,$138.5559,6976648,$140.1045,$140.3465,$138.0622
10/04/2021,$139.4851,7351128,$138.159,$141.3144,$137.7816
10/01/2021,$138.7204,6604064,$136.4749,$139.3496,$135.8651
09/30/2021,$134.4713,5824431,$135.507,$136.0587,$134.0551
09/29/2021,$134.7133,3774236,$133.3098,$135.4392,$132.0612
09/28/2021,$133.0582,4314595,$134.7036,$135.205,$132.8065
09/27/2021,$134.1132,3306865,$133.5324,$134.602,$133.0678
09/24/2021,$133.0775,2964397,$132.6323,$134.0357,$132.3613
09/23/2021,$132.3419,3013238,$130.9094,$133.0098,$130.6965
09/22/2021,$130.3093,3602416,$129.4285,$131.0256,$129.1865
09/21/2021,$128.7026,4074528,$130.7739,$131.2966,$128.6735
09/20/2021,$129.9996,4770651,$129.6027,$130.8417,$128.5187
09/17/2021,$130.8901,5633480,$131.3934,$131.5578,$130.7158
09/16/2021,$132.0515,2643975,$132.8743,$133.5228,$131.3546
09/15/2021,$132.7968,3254122,$131.8483,$133.3776,$131.3159
09/14/2021,$131.8483,4454291,$133.9583,$134.1229,$130.9965
09/13/2021,$133.7163,4144345,$133.9583,$134.5294,$133.0969
09/10/2021,$132.6226,3975115,$134.3648,$134.8971,$132.6032
09/09/2021,$133.3195,3508363,$133.426,$134.5003,$133.1404
09/08/2021,$134.2196,2985409,$133.7067,$134.6262,$133.184
09/07/2021,$133.6292,3285363,$135.1682,$135.3037,$133.3402
09/03/2021,$135.1004,1924215,$135.1972,$135.9619,$134.8294
09/02/2021,$135.5166,2715659,$135.236,$135.5554,$134.5681
09/01/2021,$134.8294,2474544,$135.4876,$135.5746,$134.723
08/31/2021,$135.8361,4235101,$135.0617,$136.4168,$134.4907
08/30/2021,$134.51,1995526,$135.023,$135.3908,$134.36
08/27/2021,$134.9359,2459643,$134.2584,$135.1053,$133.9583
08/26/2021,$134.3261,2498915,$135.4779,$136.2813,$134.2584
08/25/2021,$135.3715,2012817,$135.4295,$136.2813,$134.9843
08/24/2021,$135.3521,2365638,$135.294,$135.7296,$134.8488
08/23/2021,$135.1392,3039587,$135.1392,$135.6522,$134.3455
08/20/2021,$134.6455,2657763,$133.3195,$134.9069,$132.8646
08/19/2021,$133.5905,4160129,$134.239,$134.9746,$132.8065
08/18/2021,$134.994,3510694,$137.1234,$137.3605,$134.9165
08/17/2021,$137.8493,3074078,$138.4107,$138.5656,$136.562
08/16/2021,$138.9818,2786343,$138.6333,$139.1269,$137.6654
08/13/2021,$138.5849,1910443,$138.0622,$138.9721,$137.8687
08/12/2021,$138.4784,2089418,$137.6944,$138.5559,$137.5169
08/11/2021,$137.5686,4259952,$137.2298,$138.1866,$136.9588
08/10/2021,$136.8427,5299869,$136.6781,$137.2598,$135.8361
08/09/2021,$136.7168,4904065,$137.6364,$137.9219,$136.4458
08/06/2021,$139.4657,3826835,$138.4107,$139.7561,$138.3042
08/05/2021,$138.1881,2757389,$138.4397,$138.8075,$137.6557
08/04/2021,$138.1784,2830079,$139.185,$139.5528,$137.8977
08/03/2021,$139.4463,4084724,$137.346,$140.0561,$137.104
08/02/2021,$136.8814,2929540,$136.9104,$138.4688,$136.5039
07/30/2021,$136.4362,3535555,$136.9782,$137.2976,$136.2716
07/29/2021,$137.375,2670873,$137.7622,$138.372,$137.0556
07/28/2021,$137.2202,2544099,$138.4204,$138.5075,$137.0943
07/27/2021,$138.1687,3137027,$137.9558,$139.0301,$137.0556
07/26/2021,$138.1881,4246266,$136.8524,$138.4107,$136.6007
07/23/2021,$136.804,4474157,$136.4362,$137.1524,$135.8264
07/22/2021,$136.1942,3314153,$137.1137,$137.2589,$135.9038
07/21/2021,$136.7652,4803977,$135.4779,$136.8524,$135.1682
07/20/2021,$135.4779,13611680,$138.4107,$140.2691,$134.2487
07/19/2021,$133.4937,8582302,$132.0709,$134.0454,$131.8375
07/16/2021,$134.4423,4109308,$136.4749,$136.4749,$134.1422
07/15/2021,$135.9425,3639698,$134.8488,$135.9522,$134.346
07/14/2021,$135.3327,4403752,$136.2039,$136.2329,$134.4687
07/13/2021,$135.778,3164294,$136.3974,$136.3974,$135.1488
07/12/2021,$136.3974,3342627,$136.8911,$137.404,$135.6183
07/09/2021,$136.9782,3904059,$136.9104,$137.4234,$136.321
07/08/2021,$136.2232,5487425,$133.3582,$136.7749,$133.2421
07/07/2021,$135.3327,4059667,$134.3068,$135.8264,$134.3068
07/06/2021,$134.3261,8093747,$135.4973,$135.9135,$132.7
07/02/2021,$135.5263,16828160,$142.1952,$142.2339,$134.9843
07/01/2021,$142.1274,2686289,$142.2436,$142.7663,$141.8661
06/30/2021,$141.8855,3245091,$140.4723,$142.2146,$140.0658
06/29/2021,$140.8788,2428626,$140.5982,$142.0307,$140.4433
06/28/2021,$140.6272,3888869,$142.292,$142.5727,$140.2614
06/25/2021,$142.1274,3594218,$140.7143,$142.2146,$140.2933
06/24/2021,$140.7724,3609679,$141.1208,$141.4983,$140.0464
06/23/2021,$139.969,3202644,$141.7306,$141.7984,$139.9303
06/22/2021,$141.6629,2437121,$141.8177,$142.0984,$140.6853
06/21/2021,$141.9435,4285711,$139.4851,$142.3501,$139.4367
06/18/2021,$138.5268,9156505,$139.8432,$140.0368,$138.4494
06/17/2021,$140.9272,4367387,$142.8147,$143.3083,$140.6175
06/16/2021,$143.0857,3879185,$144.9537,$144.9537,$142.4953
06/15/2021,$144.5666,2513281,$145.0408,$145.0989,$143.831
06/14/2021,$145.2151,3344845,$145.8732,$146.183,$143.8842
06/11/2021,$146.425,3438255,$145.6022,$146.9718,$145.5442
06/10/2021,$145.7087,4758488,$146.6089,$147.9349,$144.9537
06/09/2021,$145.8345,5303252,$144.2472,$146.2217,$144.0439
06/08/2021,$144.2859,5080099,$143.3664,$145.3796,$143.3664
06/07/2021,$143.2696,3462712,$142.8147,$143.9665,$142.4469
06/04/2021,$142.6888,3117905,$141.3144,$142.8147,$141.0821
06/03/2021,$140.8788,4130741,$140.2594,$141.1983,$139.4173
06/02/2021,$141.0434,2786916,$139.9787,$141.0724,$139.4851
06/01/2021,$139.5625,2417455,$140.3465,$141.1499,$139.1366
05/28/2021,$139.1269,2534811,$139.5819,$139.698,$138.8801
05/27/2021,$139.2044,5630345,$139.2044,$140.1239,$139.0205
05/26/2021,$138.7785,3083789,$138.8946,$139.3683,$138.4494
05/25/2021,$139.1753,3937323,$140.2691,$140.3465,$138.6043
05/24/2021,$140.0755,3297570,$140.4046,$140.724,$139.5528
05/21/2021,$140.0948,4033482,$139.6496,$141.0231,$139.6496
05/20/2021,$139.2624,4112690,$138.5268,$140.2594,$137.5976
05/19/2021,$138.5946,4300732,$137.7525,$138.6043,$136.3974
05/18/2021,$139.2915,3824050,$140.1336,$140.6369,$138.6333
05/17/2021,$140.453,4275014,$139.8045,$141.1208,$139.698
05/14/2021,$140.0368,2747385,$140.453,$141.0144,$139.3399
05/13/2021,$139.5431,4598920,$136.9104,$140.2497,$136.7459
05/12/2021,$136.7652,5959579,$139.2237,$139.5238,$136.6104
05/11/2021,$139.5915,7126404,$140.3368,$140.5304,$138.3139
05/10/2021,$141.479,6983377,$141.1208,$143.618,$141.1208
05/07/2021,$140.7917,7003467,$141.237,$141.4499,$139.9303
05/06/2021,$143.6567,7503487,$140.5982,$143.7487,$140.5207
05/05/2021,$140.5594,3622786,$141.2563,$141.3144,$139.7263
05/04/2021,$141.0724,6350479,$139.7754,$141.8855,$139.698
05/03/2021,$140.1045,5733463,$139.1947,$141.0724,$138.943
04/30/2021,$137.3266,8872181,$139.0882,$139.214,$136.0393
04/29/2021,$139.6109,4353880,$139.5044,$143.9665,$138.3913
04/28/2021,$138.4107,3768129,$138.3333,$138.7978,$137.5396
04/27/2021,$137.4525,3884037,$137.1427,$137.9848,$136.2329
04/26/2021,$137.0266,4710763,$137.8493,$139.0205,$136.9395
04/23/2021,$137.859,4556700,$136.7749,$139.0011,$136.4265
04/22/2021,$136.7459,7101368,$139.0882,$140.0948,$136.4749
04/21/2021,$138.943,11909010,$133.6292,$139.1173,$133.2905
04/20/2021,$133.726,15480580,$132.671,$135.2843,$132.3129
04/19/2021,$128.8478,8198582,$129.3124,$129.5205,$128.3251
04/16/2021,$129.3027,5291756,$128.7316,$129.7963,$128.6832
04/15/2021,$128.3251,3883955,$129.0026,$129.5737,$127.9767
04/14/2021,$128.3735,5868049,$127.091,$128.5187,$126.3312
04/13/2021,$126.97,8033530,$128.7316,$129.3317,$126.1957
04/12/2021,$130.2706,3753959,$130.6868,$131.0256,$129.5543
04/09/2021,$131.374,3023916,$130.5416,$131.3837,$130.3867
04/08/2021,$130.7836,4087228,$130.2512,$131.2771,$129.8544
04/07/2021,$130.5997,2976136,$129.5447,$130.6094,$129.4866
04/06/2021,$129.9125,3620964,$131.2288,$131.2869,$129.7866
04/05/2021,$131.5676,5471616,$129.3511,$132.3032,$129.1188
04/01/2021,$128.9542,4074161,$129.4672,$129.6318,$128.025
03/31/2021,$128.9833,4945315,$130.2222,$130.3867,$128.4509
03/30/2021,$130.3964,4790366,$131.4998,$131.8967,$129.7189
03/29/2021,$131.4998,4622664,$131.616,$132.671,$131.1611
03/26/2021,$132.0031,5567592,$129.0123,$132.0999,$128.8478
03/25/2021,$128.7994,5553966,$126.1473,$128.9639,$125.6053
03/24/2021,$126.428,4005027,$126.7474,$127.8702,$126.3796
03/23/2021,$126.2731,4356359,$126.2538,$127.3378,$125.6343
03/22/2021,$126.3602,4164914,$124.376,$126.5248,$123.7856
03/19/2021,$124.7632,9844983,$125.8473,$126.2538,$124.4051
03/18/2021,$125.886,5835669,$124.8019,$126.791,$123.6888
03/17/2021,$124.889,4291351,$124.3373,$125.3343,$123.3985
03/16/2021,$124.1244,4653178,$124.1631,$124.3954,$123.2533
03/15/2021,$124.4535,3421281,$123.6695,$124.618,$123.4469
03/12/2021,$123.5146,4010100,$123.1081,$123.5824,$122.5467
03/11/2021,$123.0597,5146937,$123.9792,$124.5115,$122.7112
03/10/2021,$123.7663,7247807,$121.0368,$124.1244,$120.6109
03/09/2021,$120.1947,5609029,$121.3755,$122.3725,$120.1753
03/08/2021,$120.8045,7239191,$119.0429,$122.779,$118.9364
03/05/2021,$118.888,6949265,$116.7683,$119.7785,$116.3908
03/04/2021,$116.2553,8068492,$118.0846,$119.2655,$114.9438
03/03/2021,$118.4331,7404269,$116.6328,$118.6983,$116.1295
03/02/2021,$116.4682,4524299,$116.8651,$117.9879,$116.4005
03/01/2021,$116.8651,5715767,$116.4876,$118.3944,$116.0181
02/26/2021,$115.1132,9050990,$118.3266,$118.3266,$115.0648
02/25/2021,$118.5396,5691830,$119.4107,$120.3592,$118.4089
02/24/2021,$119.2558,5819983,$116.9232,$119.5268,$116.6521
02/23/2021,$116.836,4531464,$117.0393,$117.4555,$115.9552
02/22/2021,$116.9812,5879249,$114.697,$117.2377,$114.6389
02/19/2021,$115.1712,6578741,$116.8748,$116.8844,$114.5808
02/18/2021,$116.8554,5399145,$116.6328,$117.0587,$115.8585
02/17/2021,$116.1198,3975906,$115.4423,$116.6909,$115.2003
02/16/2021,$116.2166,6639790,$116.294,$116.7296,$115.5294
02/12/2021,$116.9232,3871195,$117.1167,$117.4652,$116.2359
02/11/2021,$117.0296,5381556,$118.0846,$118.2831,$116.7586
02/10/2021,$118.3169,4866765,$119.0816,$119.4494,$117.3237
02/09/2021,$118.1814,4717014,$117.9879,$118.6608,$117.1651
02/08/2021,$119.643,5887999,$118.6847,$119.9979,$118.4718
02/05/2021,$117.8814,4565727,$117.1167,$117.9007,$116.6521
02/04/2021,$117.1361,4562124,$116.0617,$117.2135,$115.0551
02/03/2021,$115.2971,6715366,$115.2196,$115.9552,$114.3292
02/02/2021,$115.6068,6341883,$115.5294,$117.1167,$115.4519
02/01/2021,$116.6715,6250508,$116.052,$117.0683,$114.9196
01/29/2021,$115.2874,11825500,$116.3618,$117.4071,$115.0841
01/28/2021,$116.2263,8084051,$118.859,$119.2461,$116.2166
01/27/2021,$118.5396,12146540,$118.1621,$120.7851,$117.7182
01/26/2021,$118.5589,10694710,$115.3551,$118.6557,$114.6195
01/25/2021,$114.7744,13686390,$114.9506,$115.7017,$113.6807
01/22/2021,$114.8034,38063530,$116.8264,$116.8264,$113.5936
01/21/2021,$127.4249,12819230,$125.944,$127.996,$125.8763
01/20/2021,$125.9053,5598705,$125.5375,$126.8539,$124.4341
01/19/2021,$124.8793,5397956,$125.131,$125.4311,$123.9777
01/15/2021,$124.2696,4905506,$124.1631,$125.0923,$123.5727
01/14/2021,$124.831,7503180,$123.9114,$125.9828,$123.4565
01/13/2021,$122.8467,7677739,$125.0052,$125.5859,$122.3967
01/12/2021,$125.0633,3749213,$124.9471,$125.6827,$123.834
01/11/2021,$124.4535,5602466,$123.8437,$125.5133,$123.563
01/08/2021,$124.4051,4676487,$124.4438,$125.1697,$122.9048
01/07/2021,$124.8503,4507382,$125.8666,$126.2731,$124.1437
01/06/2021,$125.1407,7956740,$122.8274,$127.6476,$122.6532
01/05/2021,$122.0918,6114619,$120.998,$122.6144,$120.6109
01/04/2021,$119.9624,5179161,$121.8111,$121.8763,$119.0913
12/31/2020,$121.8401,3574696,$120.2334,$121.9853,$120.0108
12/30/2020,$120.3495,3380494,$119.8269,$120.8432,$119.6623
12/29/2020,$119.8269,3487007,$121.3271,$121.453,$119.2848
12/28/2020,$120.8141,3615222,$121.0852,$122.537,$120.4657
12/24/2020,$120.6883,1761122,$120.9884,$121.0852,$120.2237
12/23/2020,$119.9237,2693889,$119.9043,$121.1916,$119.7688
12/22/2020,$119.643,4337757,$119.3526,$120.2334,$118.4815
12/21/2020,$119.43,6115671,$119.9914,$120.1947,$117.8136
12/18/2020,$121.8111,7552845,$121.5594,$122.3434,$120.9593
12/17/2020,$121.5207,3787962,$122.0337,$122.0434,$120.9013
12/16/2020,$121.5207,4530096,$121.8885,$122.5107,$121.2652
12/15/2020,$121.8885,4359601,$120.3979,$121.8885,$119.4784
12/14/2020,$119.5655,5050023,$121.2981,$122.192,$119.5075
12/11/2020,$120.2818,4481416,$120.0979,$121.482,$119.643
12/10/2020,$120.9496,4803172,$122.295,$122.8564,$120.9303
12/09/2020,$122.7209,6513517,$121.7627,$123.592,$121.6659
12/08/2020,$121.6756,5395024,$121.2981,$122.2757,$120.6399
12/07/2020,$120.698,8318500,$122.4305,$122.8951,$120.5722
12/04/2020,$123.1178,5522760,$119.9914,$123.292,$119.672
12/03/2020,$119.643,4548161,$120.1753,$120.8529,$119.3332
12/02/2020,$120.6206,3690737,$118.9074,$120.6399,$118.4815
12/01/2020,$119.2074,5312057,$119.9237,$121.7917,$119.13
11/30/2020,$119.5559,5987991,$120.1172,$120.9884,$119.1397
11/27/2020,$120.3592,2091186,$120.214,$121.2913,$119.9333
11/25/2020,$120.214,4135894,$118.9848,$120.3399,$118.1911
11/24/2020,$120.427,7759006,$116.9812,$120.727,$116.928
11/23/2020,$116.2359,5655119,$113.6613,$116.6473,$113.5064
11/20/2020,$113.187,5024593,$113.8259,$114.2517,$112.9451
11/19/2020,$113.4193,3439648,$112.7999,$113.6807,$112.1707
11/18/2020,$113.0225,4606828,$113.942,$115.0648,$113.0031
11/17/2020,$113.9226,4134455,$113.8259,$114.7357,$113.3129
11/16/2020,$114.5615,5293385,$114.5034,$114.7454,$113.3613
11/13/2020,$113.0999,4683512,$111.4932,$113.6032,$111.319
11/12/2020,$110.8253,6500799,$111.9191,$112.6353,$109.8381
11/11/2020,$113.4387,4289601,$114.3292,$114.5518,$112.4901
11/10/2020,$114.1259,5622756,$112.9451,$114.3776,$112.5192
11/09/2020,$111.8223,8992152,$114.0969,$115.8972,$111.5706
11/06/2020,$110.3801,5249171,$111.3867,$111.4061,$109.751
11/05/2020,$111.0867,4902206,$109.6639,$111.59,$109.3832
11/04/2020,$108.3088,5800071,$108.725,$110.2543,$107.5925
11/03/2020,$110.4963,4204287,$110.3414,$111.9384,$109.9833
11/02/2020,$109.2864,5311497,$109.0347,$110.1735,$108.6475
10/30/2020,$108.0765,7923882,$104.4372,$108.212,$104.292
10/29/2020,$105.4147,6760241,$103.808,$106.1213,$103.1305
10/28/2020,$103.2273,9427321,$105.1728,$106.2084,$102.5207
10/27/2020,$107.0118,5936106,$108.5508,$108.6185,$106.4988
10/26/2020,$108.6185,7203366,$110.7769,$111.2125,$108.2507
10/23/2020,$112.2772,3893362,$112.7612,$112.8773,$111.8223
10/22/2020,$112.0449,7858158,$111.3093,$112.3353,$109.3541
10/21/2020,$111.3674,9755308,$112.916,$113.9129,$111.106
10/20/2020,$113.6032,21501070,$115.9552,$116.294,$113.0902
10/19/2020,$121.4917,7478735,$122.7306,$123.2629,$121.0658
10/16/2020,$121.8885,4714320,$121.1529,$122.3725,$120.6544
10/15/2020,$120.8819,3389301,$120.0979,$121.1965,$119.8753
10/14/2020,$121.8982,3730139,$121.1142,$122.8661,$121.1142
10/13/2020,$121.0852,5406088,$122.508,$123.0694,$120.4657
10/12/2020,$123.1274,4635115,$123.9598,$124.1341,$122.3821
10/09/2020,$123.6888,8353704,$127.7637,$127.7637,$123.5049
10/08/2020,$127.2701,25288930,$126.6603,$131.1514,$125.6053
10/07/2020,$120.0882,2815663,$118.7331,$120.3979,$118.3944
10/06/2020,$118.0556,3872265,$118.646,$120.8238,$117.6878
10/05/2020,$118.0943,3050949,$117.9298,$118.8106,$117.1651
10/02/2020,$116.7005,2925228,$115.2196,$117.8427,$115.0067
10/01/2020,$117.2038,3211661,$118.4331,$119.3429,$116.4924
09/30/2020,$117.7652,3261235,$117.4845,$118.9654,$116.9232
09/29/2020,$117.0587,2130564,$117.5136,$118.2645,$116.3521
09/28/2020,$117.8233,3509576,$116.7005,$118.4041,$116.5457
09/25/2020,$115.1325,2953686,$113.8259,$115.5778,$113.187
09/24/2020,$114.3001,3546160,$114.3098,$115.6794,$112.7418
09/23/2020,$115.0164,3939398,$116.9232,$117.6878,$114.6292
09/22/2020,$116.6425,2957809,$116.4682,$117.5523,$115.6939
09/21/2020,$116.3908,5311441,$116.6134,$116.8264,$114.7744
09/18/2020,$118.8203,5391570,$120.2721,$120.9109,$118.7138
09/17/2020,$120.9109,3171262,$118.6847,$121.5207,$118.0556
09/16/2020,$120.2334,3789458,$118.7719,$121.782,$118.7719
09/15/2020,$118.5105,2915221,$118.8783,$119.4397,$118.3169
09/14/2020,$118.1718,3641887,$118.4331,$119.4204,$117.8523
09/11/2020,$117.562,3548091,$117.4942,$118.7622,$116.8554
09/10/2020,$116.6909,3978805,$118.5976,$119.6105,$116.3811
09/09/2020,$118.3363,3770678,$118.2105,$119.7301,$117.3974
09/08/2020,$117.32,5210292,$118.2395,$118.9267,$116.836
09/04/2020,$118.375,6018238,$120.3592,$121.3271,$117.349
09/03/2020,$120.456,5716750,$124.076,$125.7795,$119.6817
09/02/2020,$124.0663,6592430,$119.7494,$124.5696,$119.6091
09/01/2020,$119.4397,3155623,$118.9074,$119.9721,$118.2298
08/31/2020,$119.3526,4827879,$121.2303,$121.2303,$119.0816
08/28/2020,$121.0561,3099940,$120.9496,$121.2787,$120.2321
08/27/2020,$120.6496,3422654,$120.6012,$121.0852,$120.0011
08/26/2020,$120.185,3388687,$120.94,$121.1045,$119.9721
08/25/2020,$120.6399,2977697,$121.9563,$122.75,$120.4947
08/24/2020,$121.6465,4070816,$119.8172,$122.0143,$119.401
08/21/2020,$119.2074,3385051,$119.0622,$119.5212,$118.3847
